Date,close,high,low,open,volume,symbol,country,region,industry,sector,currency
1999-07-08,0.6603872179985046,0.6803989518772472,0.5978507023048472,0.5978507023048472,7417600,INFY,india,ASIA,information-technology-services,technology,USD
1999-07-09,0.6803990006446838,0.7316789960457366,0.6678918187514334,0.6703931329881444,6611200,INFY,india,ASIA,information-technology-services,technology,USD
1999-07-12,0.7104166150093079,0.7204224828263404,0.6822753407900436,0.6854022508215795,1894400,INFY,india,ASIA,information-technology-services,technology,USD
1999-07-13,0.761696457862854,0.767950353005397,0.6979092923891624,0.7104164719646657,4601600,INFY,india,ASIA,information-technology-services,technology,USD
1999-07-14,0.8730116486549377,0.9042799033095175,0.7704516756743818,0.7704516756743818,10336000,INFY,india,ASIA,information-technology-services,technology,USD
1999-07-15,0.9805750250816345,0.9893302355728607,0.8855195882091795,0.8855195882091795,10547200,INFY,india,ASIA,information-technology-services,technology,USD
1999-07-16,1.108149766921997,1.21946494528733,1.0556191252446792,1.0943913200403776,28390400,INFY,india,ASIA,information-technology-services,technology,USD
1999-07-19,0.9130352735519409,1.165683890623025,0.9042800629891116,1.1444208874220405,22848000,INFY,india,ASIA,information-technology-services,technology,USD
1999-07-20,0.8580031991004944,0.8805162458919165,0.8004693144471968,0.8417434371346778,9606400,INFY,india,ASIA,information-technology-services,technology,USD
1999-07-21,0.7404341101646423,0.8805162391147099,0.7329295577220561,0.8705103727611336,12102400,INFY,india,ASIA,information-technology-services,technology,USD
1999-07-22,0.7604458928108215,0.7817082838697854,0.7054139296069718,0.7216730818057732,8377600,INFY,india,ASIA,information-technology-services,technology,USD
1999-07-23,0.7504397034645081,0.7854605283142154,0.7341799475400875,0.7779559786022219,1977600,INFY,india,ASIA,information-technology-services,technology,USD
1999-07-26,0.7379327416419983,0.7516905778438934,0.7329295034806731,0.7416847122308139,1254400,INFY,india,ASIA,information-technology-services,technology,USD
1999-07-27,0.7967173457145691,0.8261092730794027,0.75043998433136,0.7529412982683923,5100800,INFY,india,ASIA,information-technology-services,technology,USD
1999-07-28,0.8580031991004944,0.875513618031432,0.802970628377439,0.802970628377439,3948800,INFY,india,ASIA,information-technology-services,technology,USD
1999-07-29,0.8279854655265808,0.8392419870967166,0.8104750494354711,0.8379913303344262,2630400,INFY,india,ASIA,information-technology-services,technology,USD
1999-07-30,0.8179798722267151,0.8329883690654176,0.8179798722267151,0.8254844260009288,2246400,INFY,india,ASIA,information-technology-services,technology,USD
1999-08-02,0.8317376375198364,0.8605045821574122,0.8211067852768424,0.8211067852768424,1638400,INFY,india,ASIA,information-technology-services,technology,USD
1999-08-03,0.8336139917373657,0.859253950958638,0.827985691248589,0.8504987405262742,1228800,INFY,india,ASIA,information-technology-services,technology,USD
1999-08-04,0.8279854655265808,0.8439320835480136,0.825484152002,0.8439320835480136,1305600,INFY,india,ASIA,information-technology-services,technology,USD
1999-08-05,0.8504987955093384,0.8655079031378966,0.8154785622255826,0.8154785622255826,4403200,INFY,india,ASIA,information-technology-services,technology,USD
1999-08-06,0.8192301988601685,0.855501685209235,0.7979678140036391,0.855501685209235,1798400,INFY,india,ASIA,information-technology-services,technology,USD
1999-08-09,0.8179798722267151,0.8254844260009288,0.8154785578718855,0.8254844260009288,1670400,INFY,india,ASIA,information-technology-services,technology,USD
1999-08-10,0.8304868936538696,0.8655077306687756,0.8154783997257714,0.8242329982698917,1574400,INFY,india,ASIA,information-technology-services,technology,USD
1999-08-11,0.8680089116096497,0.8705102250963415,0.8304867664712223,0.8304867664712223,1497600,INFY,india,ASIA,information-technology-services,technology,USD
1999-08-12,0.8980268239974976,0.9536844658829333,0.8655079050115291,0.8705105337587261,5324800,INFY,india,ASIA,information-technology-services,technology,USD
1999-08-13,0.9405514597892761,0.955560565034346,0.9042799643717164,0.9292949362102892,5356800,INFY,india,ASIA,information-technology-services,technology,USD
1999-08-16,0.9705691337585449,1.0080912890297224,0.9455547707175449,0.9505573990418739,4857600,INFY,india,ASIA,information-technology-services,technology,USD
1999-08-17,0.9605632424354553,1.000586710870266,0.9505573753267527,0.9880795296618032,620800,INFY,india,ASIA,information-technology-services,technology,USD
1999-08-18,0.9480560421943665,0.9705690900595728,0.9455547281448213,0.9643151942260599,1088000,INFY,india,ASIA,information-technology-services,technology,USD
1999-08-19,0.9280442595481873,0.9480559923108995,0.9205397070847656,0.9480559923108995,1465600,INFY,india,ASIA,information-technology-services,technology,USD
1999-08-20,0.9605632424354553,0.9605632424354553,0.9155371458011246,0.94055150821805,627200,INFY,india,ASIA,information-technology-services,technology,USD
1999-08-23,0.9830762147903442,0.9955840057419927,0.9455546740642446,0.9652532653801466,1804800,INFY,india,ASIA,information-technology-services,technology,USD
1999-08-24,1.0281031131744385,1.078132454317845,0.9705692181820882,0.9705692181820882,4416000,INFY,india,ASIA,information-technology-services,technology,USD
1999-08-25,0.9355487823486328,1.0306042046028325,0.9355487823486328,1.0155957108614742,4384000,INFY,india,ASIA,information-technology-services,technology,USD
1999-08-26,0.9805750250816345,0.9918315497961561,0.9330470012905607,0.9611889619559127,4691200,INFY,india,ASIA,information-technology-services,technology,USD
1999-08-27,1.0055899620056152,1.0218491145614002,0.9868288846099889,0.9999610509788701,1280000,INFY,india,ASIA,information-technology-services,technology,USD
1999-08-30,0.9880796670913696,1.0118433757636507,0.9805751130386372,1.0118433757636507,1190400,INFY,india,ASIA,information-technology-services,technology,USD
1999-08-31,0.9924570322036743,1.0030878828064647,0.974320942607258,0.9912063753310447,2412800,INFY,india,ASIA,information-technology-services,technology,USD
1999-09-01,1.0105923414230347,1.0506158004892936,1.00058647665647,1.0306040709561641,2643200,INFY,india,ASIA,information-technology-services,technology,USD
1999-09-02,0.9868288040161133,1.0155957462927119,0.9786985795231885,0.9993359843551849,684800,INFY,india,ASIA,information-technology-services,technology,USD
1999-09-03,1.0193476676940918,1.0268522198170507,1.0018372496437182,1.004964235423433,1638400,INFY,india,ASIA,information-technology-services,technology,USD
1999-09-07,1.082509994506836,1.1106512671932403,0.9987103980714882,1.0005867272011173,3142400,INFY,india,ASIA,information-technology-services,technology,USD
1999-09-08,1.0781322717666626,1.1006453187918157,1.0331055670067293,1.0806335857228735,1196800,INFY,india,ASIA,information-technology-services,technology,USD
1999-09-09,1.0506162643432617,1.076881899968014,1.0506162643432617,1.0643741054553955,704000,INFY,india,ASIA,information-technology-services,technology,USD
