Date,^GDAXI_growth_adj_1d,^GDAXI_growth_adj_3d,^GDAXI_growth_adj_7d,^GDAXI_growth_adj_30d,^GDAXI_growth_adj_90d,^GDAXI_growth_adj_365d
1988-03-03 00:00:00+00:00,1.0016660332140093,0.9989846441369818,0.9914345350555589,1.132441124643043,,
1988-03-04 00:00:00+00:00,0.9934303062022105,0.9887890023098966,0.9960440805682139,1.1058846544223853,,
1988-03-07 00:00:00+00:00,1.0020834598831787,0.9971586145870664,0.9944892915506865,1.0880107723460475,,
1988-03-08 00:00:00+00:00,1.0019028271043524,0.9973943429234658,0.9927345190615589,1.1021462951701473,,
1988-03-09 00:00:00+00:00,0.9992588160349508,1.003246109976026,0.9983155507128941,1.0928820930911816,,
1988-03-10 00:00:00+00:00,1.0036343141820643,1.0047987636269284,1.0002772479587083,1.100914301441335,,
1988-03-11 00:00:00+00:00,0.9916030007550601,0.9944691662833899,0.9984373483175919,1.076528807792697,,
1988-03-14 00:00:00+00:00,0.9985468008809032,0.9937605639620849,0.9949135575581405,1.046062785760746,,
1988-03-15 00:00:00+00:00,1.0151507990674784,1.0051637497169652,1.008069111729355,1.052869418344387,,
1988-03-16 00:00:00+00:00,1.0097690577735308,1.0235782381527143,1.0186720204887816,1.0470863251815468,,
1988-03-17 00:00:00+00:00,1.0050147527364055,1.0302083277577996,1.0200731425024876,1.0459380348965899,,
1988-03-18 00:00:00+00:00,1.017205936649503,1.0322939487843843,1.04641117017611,1.0664596909642914,,
1988-03-21 00:00:00+00:00,0.9896284738206365,1.011704089370986,1.0370653517859114,1.056733327979881,,
1988-03-22 00:00:00+00:00,0.9959338447031321,1.0025627391893595,1.0174335517061384,1.0576242807474838,,
1988-03-23 00:00:00+00:00,1.008138388550552,0.9936257230628522,1.0157905051437377,1.053450755018285,,
1988-03-24 00:00:00+00:00,0.9859690940989523,0.9899515625893947,0.9965406392532539,1.029391056391246,,
1988-03-25 00:00:00+00:00,0.9684311038431324,0.9626140226165829,0.9487567035593363,0.9960836869044309,,
1988-03-28 00:00:00+00:00,0.973304227027354,0.9293528625128279,0.9331066500439087,0.9502286043699024,,
1988-03-29 00:00:00+00:00,1.0241693944170538,0.9653596285077815,0.9595609967315235,0.984185595726069,,
1988-03-30 00:00:00+00:00,1.003925375465076,1.0007413265254694,0.9555509886994372,0.984455511333821,,
1988-03-31 00:00:00+00:00,0.9960899728595288,1.0241693944170538,0.9653596285077815,0.9770168933995336,,
1988-04-05 00:00:00+00:00,1.0008943297106259,1.0008943297106259,0.9977198940333752,0.9841176622117094,,
1988-04-06 00:00:00+00:00,1.0091603246238112,1.0061134735407877,1.0344754540124468,0.9914806597553947,1.0674797967798109,
1988-04-07 00:00:00+00:00,1.008275712215222,1.0184218361233595,1.0184218361233595,1.006296931069269,1.1311148422462398,
1988-04-08 00:00:00+00:00,0.9967742026475458,1.0142295580335667,1.0111674019500116,1.0009653499421867,1.082632326685213,
1988-04-11 00:00:00+00:00,1.0091152305181996,1.0141842374103829,1.024389817901693,1.00817100473401,1.0817387299037984,
1988-04-12 00:00:00+00:00,1.0129474802862906,1.0188833821791339,1.0367259100912818,1.0219817554327129,1.0866067876712675,
1988-04-13 00:00:00+00:00,0.9925521746983236,1.0145677065676137,1.0196641024415882,1.010697023331087,1.065677134830579,
1988-04-14 00:00:00+00:00,0.9990860234668384,1.004484309459866,1.010370616923871,1.0183241369789424,1.1069345162603013,
1988-04-15 00:00:00+00:00,0.9799747376809343,0.9717870539441327,0.9933420002750631,0.9993842332975702,1.0854603497537232,
1988-04-18 00:00:00+00:00,1.0036406975954462,0.9826435945608132,0.987953038420561,0.9880528981448314,1.1132360532424084,
1988-04-19 00:00:00+00:00,1.007738549060371,0.9911537214683592,0.9828726373812925,0.9860660576853213,1.1118464859939396,
1988-04-20 00:00:00+00:00,0.9929023565897691,1.0042288111605062,0.9832194042394811,0.9741820304261025,1.129454239494063,
1988-04-21 00:00:00+00:00,0.9923216984358578,0.9929031792916577,0.9765625043621666,0.9503502999621379,1.064169145378826,
1988-04-22 00:00:00+00:00,0.9995878769028103,0.9848724968233212,0.9961073514081679,0.9599144161501522,1.0886368489126124,
1988-04-25 00:00:00+00:00,0.9997749777036881,0.9916895372616517,0.9922706476835276,0.9636166288635707,1.1107616754583753,
1988-04-26 00:00:00+00:00,0.9877111546356387,0.9870819306206089,0.9725506561680973,0.9440915095886296,1.110056436494348,
1988-04-27 00:00:00+00:00,1.0005600097868488,0.9880419010505922,0.9800513490530518,0.9580626976314509,1.0908658949322279,
1988-04-28 00:00:00+00:00,1.0037465152128804,0.9919668297177296,0.9913348946135832,0.9930000082471431,1.0993320326939404,
1988-04-29 00:00:00+00:00,0.9914198383607962,0.9956914927632,0.9832342945419452,1.0114822070334888,1.0835623007907478,
1988-05-02 00:00:00+00:00,1.0034979285733316,0.9986151162475659,0.9868956514008016,0.991066814806184,1.0970854403798507,
1988-05-03 00:00:00+00:00,0.98870672178637,0.9836522099427121,0.9878903965619986,0.9760430859558135,1.1100387522731325,
1988-05-04 00:00:00+00:00,1.0061867176892727,0.9983033929465034,0.9934458561513223,0.9859366279552783,1.1190064259064503,
1988-05-05 00:00:00+00:00,0.9973935397220047,0.9922306030297285,0.9871580762387786,0.9824881549505821,1.097908601344916,
1988-05-06 00:00:00+00:00,0.9928971687414662,0.9964359852908169,0.9886290561003099,0.9666548352820988,1.0853537400806772,
1988-05-09 00:00:00+00:00,0.9868690030798853,0.9773054743707592,0.9722465221194767,0.9461317792940819,1.0529011742011625,
1988-05-10 00:00:00+00:00,0.9868408483935651,0.9669653201649244,0.9704117121835312,0.9367031021576608,1.0201268953369882,
1988-05-11 00:00:00+00:00,0.9843587106407391,0.9586498640119477,0.9493598007230353,0.9137230615572065,1.0152851504303648,
1988-05-13 00:00:00+00:00,1.0126917035521128,0.9837341743093281,0.9639212162393497,0.9134923397229789,1.0202846732341841,
1988-05-16 00:00:00+00:00,1.0423249911687313,1.0390436474316054,1.0119065748546263,0.9593005982016575,1.0674049571613038,
1988-05-17 00:00:00+00:00,0.9969226263836987,1.0523055373285217,1.0222152657654675,0.9572233515309432,1.0493611428486083,
1988-05-18 00:00:00+00:00,0.9969799741733952,1.0359792064538451,1.0327178398842125,0.9738337893748926,1.0180640104071115,
1988-05-19 00:00:00+00:00,0.9780675374630202,0.9721129589179927,1.0261175967978255,0.9490201209996293,0.9872567871632995,
1988-05-20 00:00:00+00:00,1.010790681993331,0.985635890604298,1.0241913721960874,0.9518944137098223,0.9828274456087084,
1988-05-24 00:00:00+00:00,1.0005721620778691,0.9891872049899051,0.9831649287336793,0.9592474479230141,0.9774098760670182,
1988-05-25 00:00:00+00:00,1.0113283402864781,1.0228261504823586,0.9973718413944547,0.9776205951771078,0.9908285301959068,
1988-05-26 00:00:00+00:00,1.0028842285986859,1.014825555073559,1.00327841651207,0.9808445051316981,0.9949427281162547,
1988-05-27 00:00:00+00:00,1.0079303365756886,1.0222885485507818,1.0339109655526917,0.9888454444584169,1.0077762418279084,
1988-05-30 00:00:00+00:00,1.0091854747303979,1.0201224598219283,1.0322690416403557,1.0103444257130916,1.0048420026592129,
1988-05-31 00:00:00+00:00,1.0103794337646343,1.02774649748522,1.0423869954760692,1.0202598732451018,1.0062018883484247,
1988-06-01 00:00:00+00:00,1.0183794311427838,1.0384010238483297,1.0496546306443382,1.0351335258312662,1.023862070019913,
1988-06-03 00:00:00+00:00,1.0060250086836482,1.0351490634694314,1.0529418838147493,1.0503826673822931,1.009564088901016,
1988-06-06 00:00:00+00:00,1.003520779633644,1.0281222682248943,1.0483354075287799,1.050406586074101,1.024559949199571,
1988-06-07 00:00:00+00:00,0.99567774127267,1.005203391264066,1.0343036605270897,1.0578126293614676,1.0164214739821116,
1988-06-08 00:00:00+00:00,0.9968578088671117,0.996043678270415,1.0204618644053371,1.0480050684021003,1.0095189071915531,
1988-06-09 00:00:00+00:00,1.0254994571353808,1.0178585955363446,1.0275964497836638,1.0775371865964076,1.0418534071542942,
1988-06-10 00:00:00+00:00,0.9912229229227166,1.0133045365661628,1.0124769739793504,1.0757202188519102,1.0309913137244506,
1988-06-13 00:00:00+00:00,1.0058075788225331,1.0224019649219265,1.0147841823300439,1.096363899805557,1.0438365636423192,
1988-06-14 00:00:00+00:00,0.9960614795975528,0.9930529039657398,1.0151752843564357,1.1066078689338406,1.0375636697574104,
1988-06-15 00:00:00+00:00,1.0144743918679486,1.0163472994277098,1.0331155758385153,1.1404636670936805,1.0505826956727364,
1988-06-16 00:00:00+00:00,0.9912876274557336,1.001675195468477,0.9986496637660609,1.1163590249503643,1.0422020913179015,
1988-06-20 00:00:00+00:00,0.9827067240528377,0.9882451736829835,0.9900696572495725,1.0525062044667044,1.0204702933007133,
1988-06-21 00:00:00+00:00,1.0134517136586376,0.9872489368014181,0.9975941839249544,1.0699568736065468,1.0429550603375006,
1988-06-22 00:00:00+00:00,1.0157829155652398,1.0116444265391675,1.0173459665437963,1.0901361519344845,1.0609577148097074,
1988-06-23 00:00:00+00:00,0.9987162131120583,1.0281253460058686,1.0015431826333396,1.1131507873787538,1.0437815467220464,
1988-06-24 00:00:00+00:00,0.9959674247019742,1.0103879043587067,1.0062713956143776,1.0968264179327951,1.0295150272601772,
1988-06-27 00:00:00+00:00,1.00676281156156,1.0014157077980823,1.0309043325404528,1.1036126030329017,1.0313057003066488,
1988-06-28 00:00:00+00:00,0.9876102123432251,0.9902796879010274,1.004617815574355,1.0777301829762203,1.001299741746966,
1988-06-29 00:00:00+00:00,1.0078152438497607,1.0020598469273014,0.9967377214800732,1.0830292033588873,1.01970099900169,
1988-06-30 00:00:00+00:00,1.0002558746713799,0.9955833063665451,0.9982743329161753,1.074782932698288,1.0241261707134228,
1988-07-01 00:00:00+00:00,1.017524976927645,1.0257395763826995,1.0198818177933306,1.0836645058612349,1.0336616183462788,
1988-07-04 00:00:00+00:00,1.0145273272614903,1.0325710364518024,1.0277475119721284,1.088113255317553,1.063601247980285,
1988-07-05 00:00:00+00:00,1.0059465528828846,1.0384455628082685,1.0468290566268728,1.074829032146269,1.1048034339270971,
1988-07-06 00:00:00+00:00,1.0149141635462224,1.0357810704049022,1.0542027845539574,1.084326133744211,1.1520351210758701,
1988-07-07 00:00:00+00:00,0.9928533864971614,1.0136530734929148,1.0464010571724984,1.072799782330706,1.1168093652855977,
1988-07-08 00:00:00+00:00,1.0113787693228,1.0191269059489423,1.0400804279190223,1.0897169622337317,1.1251008382046999,
1988-07-11 00:00:00+00:00,0.9930078552393781,0.9971296681455887,1.0180189406944589,1.0855083782866164,1.1216195330893375,
1988-07-12 00:00:00+00:00,0.9923962817797414,0.9966705946495543,1.004306052474889,1.0504681118618884,1.1120964732922407,
1988-07-13 00:00:00+00:00,0.9875430405560395,0.9731815016564519,0.9772210186174191,1.0465682836878192,1.0882741877868258,
1988-07-14 00:00:00+00:00,1.0149091701280122,0.9946455358019156,0.9989295363495152,1.0560387201728516,1.0954339566226725,
1988-07-15 00:00:00+00:00,1.0037463117029806,1.006021290429011,0.9913910279462997,1.064186289803431,1.10309615834129,
1988-07-18 00:00:00+00:00,0.9989997045701126,1.01769232393552,0.9973731212761298,1.047953302363472,1.0920385531486634,
1988-07-19 00:00:00+00:00,0.9833220565868406,0.9860185900366772,0.9882533890986016,1.0395323899400095,1.0600999724593472,
1988-07-20 00:00:00+00:00,1.0010355157997899,0.9833556710070609,1.001755569600484,1.0589210561850544,1.0691606444293231,
1988-07-21 00:00:00+00:00,1.00962566733313,0.9938152344034481,0.9965405429679972,1.0549233511524259,1.080439525490073,
1988-07-22 00:00:00+00:00,0.9790016952687717,0.9894487698588332,0.9719735650280792,1.0167248664367872,1.0793667289763929,
1988-07-25 00:00:00+00:00,0.9943956925675675,0.9828858009875904,0.9674941062864258,1.0123264391199356,1.0694241759689083,
1988-07-26 00:00:00+00:00,1.0155509402568195,0.9886541434655047,0.9992042207845455,1.0322316188229952,1.077714778750154,
1988-07-27 00:00:00+00:00,1.0075793049294701,1.0175135135135136,1.005736038702191,1.0330687676143862,1.0936454128428916,
1988-07-28 00:00:00+00:00,0.9887547977316192,1.0117414785310752,0.9849455750715078,1.034266036943763,1.0897143040105386,
1988-07-29 00:00:00+00:00,1.0131182008557,1.0093178646472192,1.019269214527027,1.039708173644995,1.104464570485403,
1988-08-01 00:00:00+00:00,1.010300980328588,1.0120442362476094,1.0355723524872713,1.050149480435978,1.1160927840607622,
1988-08-02 00:00:00+00:00,0.997010037657491,1.020493922666312,1.0166659191800773,1.028976778729158,1.1266003258575772,
1988-08-03 00:00:00+00:00,1.0044730974040097,1.0117858809730325,1.013531699061039,1.0187793510469696,1.131006344228771,
1988-08-04 00:00:00+00:00,0.9920832734031134,0.9935413983784447,1.0169435819771597,1.0047392185654695,1.1178643803153792,
1988-08-05 00:00:00+00:00,1.0092055781401494,1.0056945100698678,1.013016185789907,0.9990878641494755,1.137918492819089,
1988-08-08 00:00:00+00:00,1.0070443467162118,1.0082688859530902,1.0097507999051463,1.0133679344280309,1.1419399607993865,
1988-08-09 00:00:00+00:00,0.9926638818374675,1.0088589668817534,1.0053491046864178,0.9946162387732337,1.1465104154084766,
1988-08-10 00:00:00+00:00,0.9845240131150975,0.98418587873049,0.9853826226760938,0.9861186552954437,1.1218266107193768,
1988-08-11 00:00:00+00:00,0.9895914173138526,0.9671291058919423,0.9829075968850184,0.9833315336322833,1.1130511091856545,
1988-08-12 00:00:00+00:00,1.0084712025725093,0.9825298072257412,0.9821923577503611,1.0041704447547524,1.1305098110289782,
1988-08-15 00:00:00+00:00,0.9981493898462225,0.9961275850297096,0.9735169119383561,0.9875879992365649,1.1434320812307441,
1988-08-16 00:00:00+00:00,0.9898927269685669,0.9964308848092402,0.9707992084136935,0.9739574295691147,1.1469682298167685,
1988-08-17 00:00:00+00:00,1.0141721926730418,1.002063809770976,1.0000340760881647,0.988749583606093,1.1817067010078304,
1988-08-18 00:00:00+00:00,1.0045615730814725,1.0085011395204377,1.015162204354075,1.0101063333600404,1.1722196778362919,
1988-08-19 00:00:00+00:00,0.9865128951043745,1.0050577721801564,0.9930582079718543,0.9954521168913024,1.1094522705283558,
1988-08-22 00:00:00+00:00,1.0012967356854323,0.9922980276227149,0.9961895003923554,0.9872401102947941,1.1143201162045553,
1988-08-23 00:00:00+00:00,0.9875469392489804,0.9754911060311249,0.9938287909611854,0.9958572635135136,1.1037768547094078,
1988-08-24 00:00:00+00:00,1.0088757691280177,0.9976041314397288,0.9886386090116132,1.010358623009272,1.1385448147365398,
1988-08-25 00:00:00+00:00,1.0025566167669295,0.9988593663039113,0.9866654325781781,0.9974307370040048,1.1292700435749832,
1988-08-26 00:00:00+00:00,0.9930708211134628,1.0044465246651033,0.9932243725927313,0.983068385936836,1.1208038479733042,
1988-08-29 00:00:00+00:00,0.9951495049501815,0.9907805225943239,0.9871267002718257,0.989426316657691,1.1028736662723633,
1988-08-30 00:00:00+00:00,1.01158160374667,0.9996995014995054,1.011151137100912,0.987925653046584,1.1124381860273567,
1988-08-31 00:00:00+00:00,1.0044317717881817,1.0111362857495374,1.006697116991645,0.9821864309800451,1.1085768704932535,
1988-09-01 00:00:00+00:00,0.9870624002632091,1.0029192641312006,0.9911389102794489,0.9723866956715328,1.0842749663610352,
1988-09-02 00:00:00+00:00,0.9987785883039942,0.9902258830150642,0.9968355736322289,0.9668740892099499,1.071825676617747,
1988-09-05 00:00:00+00:00,1.0177896202545316,1.0033948086347948,1.0195140477853577,0.9919272287650815,1.0712049114735924,
1988-09-06 00:00:00+00:00,1.0028463271498373,1.0194399039536832,1.0107102724213368,0.9856768528768838,1.0678202846088152,
1988-09-07 00:00:00+00:00,1.0049032686382922,1.0256912829929015,1.0111847165032604,0.9835812042507939,1.0692913550962155,
1988-09-08 00:00:00+00:00,1.0036531078410564,1.011445021028866,1.0281808759499385,0.9944698810165755,1.0778563658138385,
1988-09-09 00:00:00+00:00,0.9997724925142117,1.0083448304478169,1.029204038954671,1.009872403750115,1.0810078787933382,
1988-09-12 00:00:00+00:00,1.0111580163457914,1.0146209992229056,1.0224980622068278,1.0318809951991164,1.0658901618809364,
1988-09-13 00:00:00+00:00,1.0095097093734902,1.020541601523107,1.0292920197923259,1.032943609013555,1.085554462735505,
1988-09-14 00:00:00+00:00,1.0105759871677216,1.0315695261942617,1.035102413782567,1.045803381724537,1.0907009411159168,
1988-09-15 00:00:00+00:00,1.0019361913505551,1.022161546939584,1.033331697994715,1.0585270793891648,1.0971338308210512,
1988-09-16 00:00:00+00:00,1.0023319786444147,1.01489386018291,1.0359770979919336,1.0461690328309845,1.084002052984039,
1988-09-19 00:00:00+00:00,1.0156107159873298,1.0199501008135894,1.0405390900627094,1.057675814950844,1.1106000626564034,
1988-09-20 00:00:00+00:00,0.9956507310804065,1.013551633634201,1.0262541272452306,1.067472816247836,1.125228653937997,
1988-09-21 00:00:00+00:00,1.0118741225558245,1.023200588028395,1.0275724019882286,1.0787492666233096,1.1234770650964583,
1988-09-22 00:00:00+00:00,0.993854267579124,1.001281549114903,1.019283688700708,1.085639091845865,1.099223523612877,
1988-09-23 00:00:00+00:00,1.0002959795316142,1.0059530683736713,1.017213256219153,1.0764064833615528,1.1009622722057113,
1988-09-26 00:00:00+00:00,1.0035908260413033,0.9977182421642761,1.0051743999931166,1.0775168740860972,1.1093893322202448,
1988-09-27 00:00:00+00:00,0.998095499712219,1.0019759636496903,1.007642553499053,1.082968827624465,1.0998384993981913,
1988-09-28 00:00:00+00:00,0.989908494535713,0.9915710330075235,0.9857687838136596,1.0772653118452868,1.102397949681499,
1988-09-29 00:00:00+00:00,1.0065408381255538,0.9944857134269361,0.9983521429904362,1.07189724076861,1.1010039419345417,
1988-09-30 00:00:00+00:00,1.0045432680034172,1.0009101622406344,1.002591177870601,1.0720162259389558,1.1057231713624598,
1988-10-03 00:00:00+00:00,0.9917044030625852,1.0027260301768361,0.9907165946184711,1.0770577535267338,1.077664492246121,
1988-10-04 00:00:00+00:00,1.001592545864241,0.9977964920325307,0.9941877871606213,1.0800922547103298,1.0639247395039175,
1988-10-05 00:00:00+00:00,1.0056213159863034,0.9988672995625087,1.009968533839979,1.0671790839218667,1.0635807574310328,
1988-10-06 00:00:00+00:00,1.0042482761148448,1.0115017746773425,1.0076681646895282,1.068670968143484,1.0524034253566616,
1988-10-07 00:00:00+00:00,1.0059480134865773,1.0159003330010186,1.0090772800038792,1.069782008900663,1.0662834508315693,
1988-10-10 00:00:00+00:00,1.0147107524462116,1.0250826776665705,1.0324866592374042,1.0815682218531226,1.0697963171984624,
1988-10-11 00:00:00+00:00,0.993650997425309,1.0142655450177853,1.024300153805887,1.0749459006670923,1.0704891930285112,
1988-10-12 00:00:00+00:00,0.9901843802217616,0.9983715724959019,1.0085764858341082,1.0526491638473754,1.0681032341556969,
1988-10-13 00:00:00+00:00,1.0049643860104909,0.9887821450052658,1.0092956820918464,1.04790960483863,1.0869457500350717,
1988-10-14 00:00:00+00:00,1.012006893726209,1.0070480981064325,1.0153747255237002,1.0493933732492253,1.0838374748384163,
1988-10-17 00:00:00+00:00,0.9986298201242152,1.015637371338084,0.9992832706896511,1.0459303941849138,1.0783127269533133,
1988-10-18 00:00:00+00:00,1.0131280185697233,1.0238877038159775,1.0188706926747477,1.0571960292592189,1.0935627222500874,
1988-10-19 00:00:00+00:00,1.0074177355181044,1.0192446695745372,1.0366033099515044,1.0486675780687025,1.1203597782807428,
1988-10-20 00:00:00+00:00,0.9841204071304138,1.0044357368203078,1.015103107754865,1.036523282369883,1.1014283746498978,
1988-10-21 00:00:00+00:00,1.007109399425859,0.9984687553099728,1.0101906296726337,1.0316424910262116,1.0986833088686268,
1988-10-24 00:00:00+00:00,0.9926865055387429,0.983868384140099,1.0041785112855681,1.0304303284591594,1.1140410684121622,
1988-10-25 00:00:00+00:00,1.0015215788712057,1.0012650996219765,0.9926745975410476,1.0316928495088251,1.1220243391065383,
1988-10-26 00:00:00+00:00,1.0139682500030989,1.0080841479899367,0.9991292479812987,1.0423608566486846,1.1202757148716063,
1988-10-27 00:00:00+00:00,1.0085315494127263,1.0241749656493335,1.0239126851036011,1.0532597432872732,1.121334466638334,
1988-10-28 00:00:00+00:00,0.9965586211389047,1.0190997509238282,1.0131858705868397,1.0603354585453697,1.1301846852954003,
1988-10-31 00:00:00+00:00,0.9950863984228936,1.000122341875459,1.01563532219878,1.0482688357969885,1.1100692960539305,
1988-11-01 00:00:00+00:00,0.9974928115445252,0.989175645785958,1.0115497802711575,1.0409114884139439,1.0959963067342124,
1988-11-02 00:00:00+00:00,0.9959692484243213,0.9885906394218663,0.9935937090706469,1.045387949867206,1.0948521846967625,
1988-11-03 00:00:00+00:00,0.9815113310286324,0.9751041878165011,0.9669736999893406,1.0244286684762631,1.0698243963512606,
1988-11-04 00:00:00+00:00,1.010731485035316,0.9880457206401982,0.9807258128612314,1.0296344090381901,1.0899339096222753,
1988-11-07 00:00:00+00:00,0.9857760255863208,0.9779335909529094,0.9715498026347219,1.0106952032572016,1.0646301812552996,
1988-11-08 00:00:00+00:00,1.0106763380693446,1.0069922876422281,0.9843904491486405,1.015445841372866,1.068469860833674,
1988-11-09 00:00:00+00:00,0.999073687195341,0.9953776177822733,0.9874587967718158,0.9997974481317443,1.0753691587370295,
1988-11-10 00:00:00+00:00,0.987151424879645,0.9967664136512683,0.9931330667590653,0.9932576710249534,1.07823901009795,
1988-11-11 00:00:00+00:00,0.9883101868468116,0.9747080874576886,0.9711021584907918,0.9913776606108967,1.0768430070139303,
1988-11-14 00:00:00+00:00,1.0005750059591794,0.9761727917730161,0.9856808471690826,0.9870476232609402,1.0684114681822994,
1988-11-15 00:00:00+00:00,1.010033339559472,0.9988002245773012,0.985053750944439,0.9851227431423057,1.0811319570090205,
1988-11-17 00:00:00+00:00,0.9967441164551145,1.007323672882249,0.9827568709193105,0.9832625447646658,1.0886148447220216,
1988-11-18 00:00:00+00:00,1.0134545622771696,1.0202900990852448,1.0089429132555239,0.9835794624600364,1.0878445385475728,
1988-11-21 00:00:00+00:00,1.0068374654679249,1.017061771300589,1.0278569816476777,0.983012923194432,1.0903091133125917,
1988-11-22 00:00:00+00:00,0.9907148064378506,1.0109095596901632,1.0177279309937277,0.9895999014675648,1.0949531298712762,
1988-11-23 00:00:00+00:00,1.0063056192322393,1.0037785691802759,1.0139718123119301,0.9888100957117439,1.1004305198609505,
1988-11-24 00:00:00+00:00,0.9979502408478896,0.9949183450437645,1.0151987833230711,0.994053276298765,1.1120229922101272,
1988-11-25 00:00:00+00:00,0.9962670097162424,1.0004941059602142,0.9979816498692059,0.9888378902359737,1.0981251161800005,
1988-11-28 00:00:00+00:00,0.988931310894847,0.983220135951025,0.9802329920206939,0.9644214708404999,1.0832009808807699,
1988-11-29 00:00:00+00:00,0.998129200324579,0.9833964539213987,0.9875689412326972,0.9544740886156907,1.088718453760503,
1988-11-30 00:00:00+00:00,1.011570985345629,0.9985027208338448,0.9927362700624518,0.9688524827615407,1.1066839641241795,
1988-12-01 00:00:00+00:00,1.0061628372108982,1.015901023143768,1.0009059582364979,0.9796369083520448,1.1007557602024587,
1988-12-02 00:00:00+00:00,0.9925718279039168,1.0102447009699393,0.9971935704361861,0.9748040141758231,1.0877584597257515,
