DATE,CPILFESL,cpi_core_yoy,cpi_core_mom
1997-11-01,170.8,0.021531100478469067,0.0011723329425556983
1997-12-01,171.2,0.02270011947431283,0.0023419203747070405
1998-01-01,171.6,0.02264600715137055,0.00233644859813098
1998-02-01,171.9,0.022605591909577782,0.0017482517482518833
1998-03-01,172.2,0.0225653206650831,0.0017452006980802626
1998-04-01,172.5,0.02131438721136769,0.0017421602787457413
1998-05-01,172.9,0.021867612293144267,0.002318840579710102
1998-06-01,173.2,0.022432113341204207,0.001735106998264735
1998-07-01,173.5,0.022392457277548683,0.0017321016166282899
1998-08-01,174.0,0.02473498233215543,0.0028818443804035088
1998-09-01,174.2,0.023501762632197387,0.0011494252873562871
1998-10-01,174.4,0.022274325908558046,0.0011481056257176547
1998-11-01,174.8,0.023419203747072626,0.002293577981651307
1998-12-01,175.4,0.02453271028037385,0.003432494279176135
1999-01-01,175.6,0.02331002331002341,0.0011402508551880963
1999-02-01,175.6,0.021524141942990127,0.0
1999-03-01,175.7,0.020325203252032464,0.0005694760820045275
1999-04-01,176.3,0.022028985507246412,0.0034149117814457064
1999-05-01,176.5,0.020821283979178595,0.0011344299489506326
1999-06-01,176.6,0.019630484988452768,0.0005665722379604166
1999-07-01,177.1,0.02074927953890482,0.0028312570781428015
1999-08-01,177.3,0.018965517241379404,0.001129305477131748
1999-09-01,177.8,0.02066590126291623,0.0028200789622110367
1999-10-01,178.1,0.021215596330275144,0.0016872890888637304
1999-11-01,178.4,0.020594965675057253,0.0016844469399215356
1999-12-01,178.7,0.018814139110604255,0.0016816143497757619
2000-01-01,179.3,0.021070615034168627,0.003357582540570947
2000-02-01,179.4,0.021640091116173155,0.000557724484104849
2000-03-01,180.0,0.024473534433693933,0.0033444816053511683
2000-04-01,180.3,0.022688598979013097,0.0016666666666667052
2000-05-01,180.7,0.023796033994334165,0.002218524681086853
2000-06-01,181.1,0.025481313703284325,0.0022136137244050946
2000-07-01,181.5,0.024844720496894457,0.002208724461623346
2000-08-01,181.9,0.025944726452340694,0.002203856749311228
2000-09-01,182.3,0.0253093363329584,0.0021990104452995762
2000-10-01,182.6,0.025266704098820814,0.001645639056500281
2000-11-01,183.1,0.026345291479820565,0.0027382256297918683
2000-12-01,183.3,0.025741466144376224,0.0010922992900055384
2001-01-01,183.9,0.025655326268823275,0.003273322422258529
2001-02-01,184.4,0.027870680044593144,0.002718868950516651
2001-03-01,184.7,0.026111111111110974,0.0016268980477223138
2001-04-01,185.1,0.0266222961730449,0.0021656740660531693
2001-05-01,185.3,0.0254565578306587,0.0010804970286333315
2001-06-01,186.0,0.02705687465488693,0.0037776578521315773
2001-07-01,186.4,0.026997245179063434,0.0021505376344086446
2001-08-01,186.7,0.02638812534359536,0.0016094420600858417
2001-09-01,187.1,0.026330224904004274,0.002142474558114671
2001-10-01,187.4,0.026286966046002336,0.0016034206306787535
2001-11-01,188.1,0.02730748225013646,0.003735325506937004
2001-12-01,188.4,0.02782324058919805,0.0015948963317384823
2002-01-01,188.7,0.026101141924959048,0.0015923566878979223
2002-02-01,189.1,0.025488069414316694,0.002119766825649183
2002-03-01,189.2,0.024363833243096877,0.0005288207297726721
2002-04-01,189.7,0.02485143165856285,0.0026427061310783095
2002-05-01,190.0,0.025364274150026844,0.001581444385872599
2002-06-01,190.2,0.022580645161290214,0.001052631578947416
2002-07-01,190.5,0.021995708154506355,0.001577287066246047
2002-08-01,191.1,0.023567220139260936,0.0031496062992124596
2002-09-01,191.3,0.022447888829502993,0.0010465724751440586
2002-10-01,191.5,0.02187833511205972,0.001045478306325176
2002-11-01,191.9,0.020202020202020332,0.002088772845953102
2002-12-01,192.1,0.019639065817409707,0.0010422094841062712
2003-01-01,192.4,0.019607843137255054,0.001561686621551317
2003-02-01,192.5,0.017979904812268632,0.0005197505197505059
2003-03-01,192.5,0.01744186046511631,0.0
2003-04-01,192.5,0.014760147601476037,0.0
2003-05-01,192.9,0.015263157894736867,0.002077922077922123
2003-06-01,193.0,0.014721345951629994,0.0005184033177811909
2003-07-01,193.4,0.01522309711286085,0.002072538860103723
2003-08-01,193.6,0.013082155939298845,0.0010341261633919352
2003-09-01,193.7,0.012545739675901668,0.0005165289256197081
2003-10-01,194.0,0.01305483028720622,0.0015487867836860847
2003-11-01,194.0,0.010943199583116181,0.0
2003-12-01,194.2,0.010931806350858997,0.0010309278350515427
2004-01-01,194.6,0.011434511434511352,0.002059732234809486
2004-02-01,194.9,0.012467532467532516,0.0015416238437822027
2004-03-01,195.5,0.01558441558441559,0.0030785017957926097
2004-04-01,195.9,0.017662337662337713,0.002046035805626678
2004-05-01,196.2,0.01710730948678063,0.0015313935681469104
2004-06-01,196.6,0.01865284974093262,0.0020387359836901986
2004-07-01,196.8,0.0175801447776629,0.0010172939979655737
2004-08-01,196.9,0.017045454545454586,0.000508130081300795
2004-09-01,197.5,0.01961796592669085,0.003047232097511454
2004-10-01,197.9,0.020103092783505083,0.0020253164556962577
2004-11-01,198.3,0.02216494845360839,0.002021222839818204
2004-12-01,198.6,0.022657054582904346,0.001512859304084735
2005-01-01,199.0,0.02261048304213764,0.002014098690835908
2005-02-01,199.4,0.02308876346844535,0.0020100502512563345
2005-03-01,200.1,0.0235294117647058,0.0035105315947843163
2005-04-01,200.2,0.021949974476773715,0.0004997501249375258
2005-05-01,200.5,0.021916411824668858,0.0014985014985016143
2005-06-01,200.6,0.020345879959308144,0.0004987531172069293
2005-07-01,200.9,0.02083333333333326,0.0014955134596212893
2005-08-01,201.1,0.021330624682579957,0.0009955201592830587
2005-09-01,201.3,0.019240506329113893,0.0009945300845350946
2005-10-01,202.0,0.02071753410813537,0.003477396920019915
2005-11-01,202.5,0.021180030257186067,0.0024752475247524774
2005-12-01,202.8,0.021148036253776592,0.001481481481481639
2006-01-01,203.2,0.021105527638190846,0.001972386587770991
2006-02-01,203.6,0.02106318956870612,0.0019685039370078705
2006-03-01,204.3,0.020989505247376306,0.0034381139489194634
2006-04-01,204.8,0.022977022977023198,0.0024473813020069457
2006-05-01,205.4,0.0244389027431422,0.0029296875
2006-06-01,205.9,0.026420737786640114,0.0024342745861734016
2006-07-01,206.3,0.026879044300647026,0.0019426906265178623
2006-08-01,206.8,0.028344107409249197,0.002423654871546388
2006-09-01,207.2,0.02930948832588176,0.0019342359767891004
2006-10-01,207.6,0.027722772277227747,0.0019305019305020377
2006-11-01,207.8,0.026172839506172885,0.0009633911368016612
2006-12-01,208.1,0.026134122287968298,0.0014436958614050255
2007-01-01,208.6,0.026574803149606252,0.0024026910139356428
2007-02-01,209.135,0.0271856581532417,0.002564717162032659
2007-03-01,209.418,0.025051395007342103,0.0013531929136683107
2007-04-01,209.747,0.024155273437499902,0.0015710206381496228
2007-05-01,210.058,0.022677702044790582,0.0014827387280866855
2007-06-01,210.392,0.02181641573579407,0.00159003703738958
2007-07-01,210.773,0.021682016480853106,0.0018109053576180756
2007-08-01,211.119,0.020884912959380886,0.0016415764827564239
2007-09-01,211.554,0.02101351351351366,0.0020604493200517826
2007-10-01,212.077,0.021565510597302495,0.0024721820433553088
2007-11-01,212.66,0.023387872954764077,0.002749001541892726
2007-12-01,213.168,0.024353676117251366,0.0023887896172294365
2008-01-01,213.771,0.024789069990412305,0.002828754784958143
2008-02-01,213.939,0.022970808329547898,0.0007858877022608457
2008-03-01,214.42,0.02388524386633417,0.002248304423223324
2008-04-01,214.56,0.02294669292051843,0.0006529241675217179
2008-05-01,214.936,0.023222157689781087,0.001752423564504113
2008-06-01,215.424,0.023917259211376996,0.0022704432947482367
2008-07-01,215.965,0.02463313612274831,0.002511326500297173
2008-08-01,216.393,0.024981171756213394,0.0019818026069038375
2008-09-01,216.713,0.024386208722122937,0.0014787909035873792
2008-10-01,216.788,0.022213629955157854,0.00034607983831147493
2008-11-01,216.947,0.02015893915169764,0.0007334354300052581
2008-12-01,216.925,0.017624596562335837,-0.00010140725615004342
2009-01-01,217.346,0.016723503187990874,0.0019407629364986967
2009-02-01,217.792,0.01800980653363804,0.0020520276425606276
2009-03-01,218.253,0.017876130957932945,0.002116698501322345
2009-04-01,218.706,0.0193232662192393,0.0020755728443595522
2009-05-01,218.904,0.018461309413034588,0.000905324956791409
2009-06-01,219.112,0.017119726678550107,0.0009501882103570836
2009-07-01,219.263,0.015270992984974363,0.0006891452773012396
2009-08-01,219.496,0.014339650543224725,0.0010626507892348425
2009-09-01,219.92,0.014798373886199645,0.001931698071946597
2009-10-01,220.501,0.017127331771131127,0.002641869770825922
2009-11-01,220.666,0.01714243571010421,0.000748295926095599
2009-12-01,220.881,0.018236717759594345,0.000974323185266357
2010-01-01,220.633,0.015123351706495702,-0.0011227765176723414
2010-02-01,220.731,0.013494526888039982,0.0004441765284430854
2010-03-01,220.783,0.011592051426555505,0.00023558086539732237
2010-04-01,220.822,0.009675088932173947,0.00017664403509343174
2010-05-01,220.962,0.00940138142747493,0.0006339948012425989
2010-06-01,221.194,0.009501989849939774,0.0010499542907829174
2010-07-01,221.363,0.009577539302116689,0.0007640351908280163
2010-08-01,221.509,0.009171009950067255,0.0006595501506574397
2010-09-01,221.711,0.008143870498363182,0.0009119268291581939
2010-10-01,221.83,0.006027183550187942,0.0005367347583113968
2010-11-01,222.149,0.00672056411046551,0.0014380381373122475
2010-12-01,222.343,0.006618948664665503,0.0008732877483130785
2011-01-01,222.803,0.009835337415527112,0.0020688755661297797
2011-02-01,223.213,0.01124445592146106,0.0018401906617055985
2011-03-01,223.454,0.012097851736773357,0.0010796862189927925
2011-04-01,223.727,0.013155392125784537,0.0012217279619071153
2011-05-01,224.175,0.014540961794335727,0.002002440474328182
2011-06-01,224.697,0.01583677676609674,0.002328537972565936
2011-07-01,225.218,0.01741483445742964,0.002318678041985267
2011-08-01,225.862,0.019651571719433658,0.002859451731211493
2011-09-01,226.118,0.019877227562006272,0.0011334354605909702
2011-10-01,226.506,0.021079204796465634,0.001715918237380487
2011-11-01,226.899,0.02138204538395394,0.0017350533760696063
2011-12-01,227.405,0.02276662633858506,0.002230067122376056
2012-01-01,227.877,0.022773481506083826,0.002075592005452931
2012-02-01,228.034,0.021598204405657295,0.000688968171425719
2012-03-01,228.478,0.022483374654291177,0.001947078067305874
2012-04-01,228.905,0.02314427851801515,0.0018688889083413596
2012-05-01,229.224,0.022522582803613078,0.0013935912278018048
2012-06-01,229.623,0.02192285611289857,0.0017406554287509035
2012-07-01,229.97,0.02109955687378462,0.0015111726612753174
2012-08-01,230.233,0.019352524993137443,0.0011436274296647841
2012-09-01,230.659,0.020082434834909124,0.0018502994792231053
2012-10-01,231.024,0.019946491483669337,0.001582422537165229
2012-11-01,231.33,0.019528512686261434,0.0013245377103678901
2012-12-01,231.725,0.018996943778720743,0.001707517399386127
2013-01-01,232.229,0.019098022178631435,0.002174991908512336
2013-02-01,232.569,0.01988738521448563,0.0014640721012448843
2013-03-01,232.794,0.018890221377988237,0.0009674548198599364
2013-04-01,232.832,0.01715558856294086,0.00016323444762322836
2013-05-01,232.996,0.016455519491850756,0.0007043705332601125
2013-06-01,233.35,0.016230952474272975,0.0015193393878005779
2013-07-01,233.88,0.01700221768056709,0.0022712663381188047
2013-08-01,234.336,0.01782107690904433,0.0019497178040022156
2013-09-01,234.7,0.017519368418314363,0.0015533251399697523
2013-10-01,234.921,0.01686837731144819,0.0009416276097145015
2013-11-01,235.359,0.017416677473738762,0.0018644565619931885
2013-12-01,235.759,0.017408566188369834,0.0016995313542289558
2014-01-01,235.961,0.016070344358370292,0.0008568071632473195
2014-02-01,236.185,0.015548073904948723,0.0009493094197770002
2014-03-01,236.625,0.016456609706435588,0.001862946419120659
2014-04-01,237.072,0.018210555250137483,0.0018890649762282052
2014-05-01,237.529,0.019455269618362525,0.0019276844165485585
2014-06-01,237.837,0.019228626526676562,0.0012966837733496828
2014-07-01,238.195,0.018449632290063356,0.0015052325752511475
2014-08-01,238.405,0.0173639560289498,0.0008816305967800364
2014-09-01,238.786,0.017409458883681284,0.001598120844780837
2014-10-01,239.191,0.01817632310436279,0.0016960793346343372
2014-11-01,239.458,0.017415947552462452,0.0011162627356380295
2014-12-01,239.584,0.016224195046636636,0.0005261883085969643
2015-01-01,239.811,0.01631625565241701,0.0009474756244156612
2015-02-01,240.172,0.016880834938713285,0.0015053521314700724
2015-03-01,240.755,0.017453777073428434,0.002427427010642358
2015-04-01,241.346,0.01802827832894649,0.002454777678552844
2015-05-01,241.688,0.0175094409524732,0.0014170526961292396
2015-06-01,242.064,0.01777267624465506,0.0015557247360233895
2015-07-01,242.565,0.018346312894897077,0.0020697005750545117
2015-08-01,242.817,0.018506323273421277,0.001038896790551025
2015-09-01,243.316,0.01897096144665089,0.0020550455692969205
2015-10-01,243.768,0.019135335359607986,0.0018576665735092757
2015-11-01,244.241,0.019974275238246353,0.0019403695316859704
2015-12-01,244.547,0.020715072792840905,0.001252860903779407
2016-01-01,244.955,0.02145022538582464,0.0016683909432542166
2016-02-01,245.51,0.02222573822094165,0.002265722275519799
2016-03-01,245.913,0.02142426948557663,0.00164148099873751
2016-04-01,246.551,0.02156654761214183,0.0025944134714308564
2016-05-01,247.137,0.022545595974976074,0.002376790197565759
2016-06-01,247.54,0.022622116465067066,0.0016306744841929621
2016-07-01,247.829,0.021701399624842965,0.0011674880827341472
2016-08-01,248.423,0.023087345614186683,0.0023968139321870474
2016-09-01,248.842,0.022711206825691832,0.0016866393208359032
2016-10-01,249.142,0.022045551507991146,0.0012055842663214467
2016-11-01,249.481,0.021454219398053587,0.0013606698188182165
2016-12-01,249.92,0.02197123661300271,0.0017596530397103738
2017-01-01,250.467,0.022502092221020176,0.002188700384122999
2017-02-01,250.998,0.022353468290497336,0.0021200397657175074
2017-03-01,250.944,0.02045845481938735,-0.00021514115650322907
2017-04-01,251.227,0.018965650108902388,0.0011277416475390378
2017-05-01,251.43,0.017370931912259246,0.0008080341683018855
2017-06-01,251.746,0.01699119334249022,0.0012568110408464062
2017-07-01,251.985,0.016769627444729984,0.0009493696026947607
2017-08-01,252.535,0.016552412618799472,0.002182669603349341
2017-09-01,252.812,0.015953898457655935,0.0010968776605224662
2017-10-01,253.526,0.017596390813271245,0.0028242330269132587
2017-11-01,253.816,0.017376072726981162,0.0011438669012251435
2017-12-01,254.344,0.01770166453265043,0.0020802471081413643
2018-01-01,255.204,0.018912671130328462,0.0033812474444061547
2018-02-01,255.711,0.0187770420481439,0.001986645977335888
2018-03-01,256.271,0.021227843662331214,0.0021899722733866867
2018-04-01,256.63,0.02150644636125887,0.001400860807504456
2018-05-01,257.145,0.02272998448872432,0.0020067801893777215
2018-06-01,257.399,0.022455173071270318,0.000987769546364925
2018-07-01,257.699,0.02267595293370639,0.0011655056934953834
2018-08-01,257.891,0.021208941334864617,0.0007450552776688824
2018-09-01,258.368,0.021976804898501623,0.0018496186373311296
2018-10-01,258.917,0.02126409125691242,0.00212487614565271
2018-11-01,259.439,0.022153843729315836,0.002016090098371448
2018-12-01,260.063,0.022485295505299874,0.0024051896592260924
2019-01-01,260.766,0.021794329242488475,0.00270319114983697
2019-02-01,261.186,0.021410889637129227,0.0016106394238510902
2019-03-01,261.567,0.0206656235001228,0.001458730559831034
2019-04-01,261.997,0.020913377235709074,0.001643938264383582
2019-05-01,262.217,0.0197242800754438,0.0008397042714227698
2019-06-01,262.739,0.020746001344216447,0.001990717611749071
2019-07-01,263.28,0.021657049503490455,0.002059077639787077
2019-08-01,263.877,0.02321135673598529,0.002267547857794039
2019-09-01,264.388,0.023300099083477743,0.0019365082974263093
2019-10-01,264.97,0.023378148209658223,0.002201310195621753
2019-11-01,265.548,0.023546960942649298,0.002181379024040364
2019-12-01,266.02,0.022905988164406255,0.0017774564297226014
2020-01-01,266.698,0.0227483644340134,0.0025486805503345256
2020-02-01,267.402,0.023799131653304606,0.002639689836444248
2020-03-01,267.068,0.02103094044738052,-0.0012490557288277193
2020-04-01,265.796,0.014500166032435313,-0.004762831937933365
2020-05-01,265.461,0.012371432820907913,-0.0012603650920254283
2020-06-01,265.839,0.011798781300073502,0.001423937979590173
2020-07-01,267.373,0.015546186569431963,0.005770409909757301
2020-08-01,268.39,0.017102665256918836,0.0038036750158019217
2020-09-01,268.9,0.01706582749595298,0.001900219829352734
2020-10-01,269.28,0.016265992376495175,0.0014131647452584328
2020-11-01,269.967,0.016641059243526435,0.0025512477718361293
2020-12-01,270.34,0.016239380497707012,0.0013816503498575994
2021-01-01,270.422,0.013963359305281697,0.0003033217429904145
2021-02-01,270.813,0.01275607512284882,0.001445888278320373
2021-03-01,271.461,0.016448994263633443,0.002392795028303807
2021-04-01,273.665,0.0296054116690998,0.008119029989575033
2021-05-01,275.494,0.03779462896621344,0.0066833537354065164
2021-06-01,277.585,0.04418463807041095,0.007590001960115167
2021-07-01,278.612,0.04203491003205273,0.003699767638741358
2021-08-01,278.993,0.03950594284436826,0.0013674931445881722
2021-09-01,279.71,0.040200818148010464,0.002569956952324981
2021-10-01,281.623,0.045837046939988246,0.006839226341568194
2021-11-01,283.393,0.04973200428200486,0.0062849980292802865
2021-12-01,285.221,0.055045498261448556,0.0064504063261972
2022-01-01,286.811,0.060605276197942315,0.0055746245893535384
2022-02-01,288.287,0.064524228895954,0.005146246134213772
2022-03-01,289.041,0.06476068385513933,0.0026154491877885544
2022-04-01,290.515,0.06157162954707385,0.0050996225448984855
2022-05-01,292.072,0.06017553921319507,0.0053594478770460086
2022-06-01,293.972,0.05903416971378128,0.00650524528198515
2022-07-01,295.055,0.059017558468407616,0.003684024328847846
2022-08-01,296.569,0.0629979963655003,0.005131246716713944
2022-09-01,298.284,0.06640449036502094,0.005782802653008234
2022-10-01,299.351,0.06294940399044124,0.003577127837899541
2022-11-01,300.292,0.059630971830638035,0.003143467033682734
2022-12-01,301.423,0.05680507396019219,0.0037663341014746443
2023-01-01,302.709,0.055430231058083645,0.004266429569077301
2023-02-01,304.124,0.05493483924006304,0.004674456326042575
2023-03-01,305.112,0.05560110849325883,0.0032486748826137113
2023-04-01,306.539,0.055157220797549256,0.004676971079472292
2023-05-01,307.646,0.05332246843244137,0.0036112860027599503
2023-06-01,308.245,0.048552243070768775,0.0019470430299759478
2023-07-01,308.945,0.04707596888715648,0.0022709208584079654
2023-08-01,309.656,0.04412801068216843,0.002301380504620587
2023-09-01,310.644,0.04143701975298719,0.0031906373524168696
2023-10-01,311.39,0.04021700278268647,0.0024014627676696154
2023-11-01,312.349,0.04015091977142249,0.0030797392337582608
2023-12-01,313.209,0.039101196657189474,0.0027533304092537403
2024-01-01,314.438,0.038746783214242075,0.003923897461439507
2024-02-01,315.565,0.037619523615367356,0.0035841723964660233
2024-03-01,316.698,0.03797294108392979,0.0035903854990255724
2024-04-01,317.622,0.036155268986980627,0.002917606047401655
2024-05-01,318.14,0.034110633650364264,0.0016308693982154399
2024-06-01,318.346,0.03276938798682871,0.0006475136732255748
2024-07-01,318.872,0.032131932868310065,0.001652290275360846
2024-08-01,319.768,0.03265559201178081,0.00280990491482469
2024-09-01,320.767,0.03258714155110032,0.0031241400015011855
2024-10-01,321.666,0.03300041748289928,0.002802657380590823
2024-11-01,322.657,0.03300154634719488,0.0030808354006950367
2024-12-01,323.383,0.0324831023374168,0.0022500674090442097
